V2	V(n002)	I(R2)
Step Information: Vbb=0  (Step: 1/26)
1.000000000000000e-01	-1.083137e-01	3.719887e-04
2.000000000000000e-01	-1.041636e-01	5.431494e-04
3.000000000000000e-01	-1.004308e-01	7.150549e-04
4.000000000000000e-01	-9.702428e-02	8.875434e-04
5.000000000000000e-01	-9.388319e-02	1.060506e-03
6.000000000000001e-01	-9.096215e-02	1.233861e-03
7.000000000000001e-01	-8.822637e-02	1.407547e-03
8.000000000000000e-01	-8.564860e-02	1.581515e-03
9.000000000000000e-01	-8.320716e-02	1.755727e-03
1.000000000000000e+00	-8.088446e-02	1.930151e-03
1.100000000000000e+00	-7.866613e-02	2.104761e-03
1.200000000000000e+00	-7.654019e-02	2.279536e-03
1.300000000000000e+00	-7.449660e-02	2.454458e-03
1.400000000000000e+00	-7.252687e-02	2.629512e-03
1.500000000000000e+00	-7.062374e-02	2.804685e-03
1.600000000000000e+00	-6.878095e-02	2.979966e-03
1.700000000000000e+00	-6.699308e-02	3.155345e-03
1.800000000000000e+00	-6.525539e-02	3.330813e-03
1.900000000000000e+00	-6.356373e-02	3.506364e-03
2.000000000000000e+00	-6.191444e-02	3.681990e-03
2.100000000000000e+00	-6.030425e-02	3.857686e-03
2.200000000000000e+00	-5.873029e-02	4.033447e-03
2.300000000000000e+00	-5.718994e-02	4.209268e-03
2.400000000000000e+00	-5.568088e-02	4.385144e-03
2.500000000000000e+00	-5.420101e-02	4.561073e-03
2.600000000000000e+00	-5.274844e-02	4.737051e-03
2.700000000000000e+00	-5.132143e-02	4.913074e-03
2.800000000000000e+00	-4.991841e-02	5.089140e-03
2.900000000000000e+00	-4.853795e-02	5.265246e-03
3.000000000000000e+00	-4.717875e-02	5.441390e-03
3.100000000000000e+00	-4.583958e-02	5.617571e-03
3.200000000000000e+00	-4.451935e-02	5.793785e-03
3.300000000000000e+00	-4.321702e-02	5.970031e-03
3.400000000000000e+00	-4.193166e-02	6.146307e-03
3.500000000000000e+00	-4.066239e-02	6.322612e-03
3.600000000000000e+00	-3.940840e-02	6.498944e-03
3.700000000000000e+00	-3.816893e-02	6.675302e-03
3.800000000000000e+00	-3.694328e-02	6.851684e-03
3.900000000000000e+00	-3.573079e-02	7.028091e-03
4.000000000000000e+00	-3.453084e-02	7.204520e-03
4.100000000000001e+00	-3.334288e-02	7.380969e-03
4.200000000000000e+00	-3.216636e-02	7.557440e-03
4.300000000000000e+00	-3.100077e-02	7.733930e-03
4.400000000000000e+00	-2.984563e-02	7.910439e-03
4.500000000000000e+00	-2.870051e-02	8.086965e-03
4.600000000000001e+00	-2.756499e-02	8.263509e-03
4.700000000000000e+00	-2.643865e-02	8.440069e-03
4.800000000000001e+00	-2.532114e-02	8.616645e-03
4.900000000000000e+00	-2.421210e-02	8.793236e-03
5.000000000000000e+00	-2.311118e-02	8.969842e-03
5.100000000000001e+00	-2.201807e-02	9.146461e-03
5.200000000000000e+00	-2.093248e-02	9.323094e-03
5.300000000000001e+00	-1.985410e-02	9.499740e-03
5.400000000000000e+00	-1.878268e-02	9.676398e-03
5.500000000000000e+00	-1.771794e-02	9.853068e-03
5.600000000000001e+00	-1.665965e-02	1.002975e-02
5.700000000000000e+00	-1.560757e-02	1.020644e-02
5.800000000000001e+00	-1.456147e-02	1.038315e-02
5.900000000000000e+00	-1.352114e-02	1.055986e-02
6.000000000000000e+00	-1.248637e-02	1.073658e-02
6.100000000000001e+00	-1.145696e-02	1.091332e-02
6.200000000000000e+00	-1.043274e-02	1.109006e-02
6.300000000000001e+00	-9.413511e-03	1.126681e-02
6.400000000000000e+00	-8.399108e-03	1.144357e-02
6.500000000000000e+00	-7.389366e-03	1.162034e-02
6.600000000000001e+00	-6.384125e-03	1.179711e-02
6.700000000000000e+00	-5.383230e-03	1.197390e-02
6.800000000000001e+00	-4.386536e-03	1.215069e-02
6.900000000000000e+00	-3.393901e-03	1.232749e-02
7.000000000000000e+00	-2.405189e-03	1.250429e-02
7.100000000000001e+00	-1.420267e-03	1.268111e-02
7.200000000000000e+00	-4.390104e-04	1.285793e-02
7.300000000000001e+00	5.387045e-04	1.303475e-02
7.400000000000000e+00	1.512995e-03	1.321158e-02
7.500000000000000e+00	2.483976e-03	1.338842e-02
7.600000000000001e+00	3.451757e-03	1.356526e-02
7.700000000000000e+00	4.416445e-03	1.374211e-02
7.800000000000001e+00	5.378144e-03	1.391897e-02
7.900000000000000e+00	6.336953e-03	1.409583e-02
8.000000000000000e+00	7.292969e-03	1.427269e-02
8.100000000000000e+00	8.246287e-03	1.444956e-02
8.200000000000001e+00	9.196998e-03	1.462643e-02
8.300000000000001e+00	1.014519e-02	1.480331e-02
8.400000000000000e+00	1.109095e-02	1.498020e-02
8.500000000000000e+00	1.203436e-02	1.515708e-02
8.600000000000000e+00	1.297550e-02	1.533397e-02
8.700000000000001e+00	1.391446e-02	1.551087e-02
8.800000000000001e+00	1.485131e-02	1.568777e-02
8.900000000000000e+00	1.578612e-02	1.586467e-02
9.000000000000000e+00	1.671897e-02	1.604157e-02
9.100000000000000e+00	1.764992e-02	1.621848e-02
9.200000000000001e+00	1.857906e-02	1.639539e-02
9.300000000000001e+00	1.950645e-02	1.657231e-02
9.400000000000000e+00	2.043215e-02	1.674923e-02
9.500000000000000e+00	2.135623e-02	1.692615e-02
9.600000000000001e+00	2.227876e-02	1.710307e-02
9.700000000000001e+00	2.319979e-02	1.728000e-02
9.800000000000001e+00	2.411939e-02	1.745693e-02
9.900000000000000e+00	2.503761e-02	1.763386e-02
1.000000000000000e+01	2.595453e-02	1.781080e-02
Step Information: Vbb=3.2  (Step: 17/26)
0.000000000000000e+00	-1.137800e-01	2.031786e-04
1.000000000000000e-01	-1.093402e-01	3.738218e-04
2.000000000000000e-01	-1.053778e-01	5.453175e-04
3.000000000000000e-01	-1.017939e-01	7.174892e-04
4.000000000000000e-01	-9.850971e-02	8.901959e-04
5.000000000000000e-01	-9.547108e-02	1.063341e-03
6.000000000000001e-01	-9.263742e-02	1.236852e-03
7.000000000000001e-01	-8.997726e-02	1.410674e-03
8.000000000000000e-01	-8.746582e-02	1.584760e-03
9.000000000000000e-01	-8.508319e-02	1.759077e-03
1.000000000000000e+00	-8.281320e-02	1.933595e-03
1.100000000000000e+00	-8.064251e-02	2.108290e-03
1.200000000000000e+00	-7.855997e-02	2.283143e-03
1.300000000000000e+00	-7.655624e-02	2.458136e-03
1.400000000000000e+00	-7.462332e-02	2.633256e-03
1.500000000000000e+00	-7.275441e-02	2.808490e-03
1.600000000000000e+00	-7.094359e-02	2.983828e-03
1.700000000000000e+00	-6.918576e-02	3.159260e-03
1.800000000000000e+00	-6.747641e-02	3.334779e-03
1.900000000000000e+00	-6.581160e-02	3.510378e-03
2.000000000000000e+00	-6.418785e-02	3.686050e-03
2.100000000000000e+00	-6.260204e-02	3.861789e-03
2.200000000000000e+00	-6.105143e-02	4.037592e-03
2.300000000000000e+00	-5.953352e-02	4.213453e-03
2.400000000000000e+00	-5.804608e-02	4.389368e-03
2.500000000000000e+00	-5.658711e-02	4.565334e-03
2.600000000000000e+00	-5.515477e-02	4.741348e-03
2.700000000000000e+00	-5.374740e-02	4.917406e-03
2.800000000000000e+00	-5.236350e-02	5.093506e-03
2.900000000000000e+00	-5.100167e-02	5.269646e-03
3.000000000000000e+00	-4.966066e-02	5.445823e-03
3.100000000000000e+00	-4.833931e-02	5.622034e-03
3.200000000000000e+00	-4.703653e-02	5.798279e-03
3.300000000000000e+00	-4.575134e-02	5.974556e-03
3.400000000000000e+00	-4.448283e-02	6.150862e-03
3.500000000000000e+00	-4.323015e-02	6.327196e-03
3.600000000000000e+00	-4.199251e-02	6.503558e-03
3.700000000000000e+00	-4.076918e-02	6.679945e-03
3.800000000000000e+00	-3.955948e-02	6.856356e-03
3.900000000000000e+00	-3.836276e-02	7.032791e-03
4.000000000000000e+00	-3.717845e-02	7.209247e-03
4.100000000000001e+00	-3.600596e-02	7.385725e-03
4.200000000000000e+00	-3.484480e-02	7.562223e-03
4.300000000000000e+00	-3.369446e-02	7.738740e-03
4.400000000000000e+00	-3.255448e-02	7.915276e-03
4.500000000000000e+00	-3.142443e-02	8.091830e-03
4.600000000000001e+00	-3.030390e-02	8.268400e-03
4.700000000000000e+00	-2.919250e-02	8.444986e-03
4.800000000000001e+00	-2.808987e-02	8.621589e-03
4.900000000000000e+00	-2.699566e-02	8.798206e-03
5.000000000000000e+00	-2.590955e-02	8.974838e-03
5.100000000000001e+00	-2.483122e-02	9.151484e-03
5.200000000000000e+00	-2.376039e-02	9.328144e-03
5.300000000000001e+00	-2.269677e-02	9.504816e-03
5.400000000000000e+00	-2.164009e-02	9.681500e-03
5.500000000000000e+00	-2.059010e-02	9.858197e-03
5.600000000000001e+00	-1.954657e-02	1.003490e-02
5.700000000000000e+00	-1.850926e-02	1.021162e-02
5.800000000000001e+00	-1.747795e-02	1.038835e-02
5.900000000000000e+00	-1.645244e-02	1.056509e-02
6.000000000000000e+00	-1.543253e-02	1.074184e-02
6.100000000000001e+00	-1.441801e-02	1.091860e-02
6.200000000000000e+00	-1.340872e-02	1.109537e-02
6.300000000000001e+00	-1.240447e-02	1.127215e-02
6.400000000000000e+00	-1.140510e-02	1.144894e-02
6.500000000000000e+00	-1.041045e-02	1.162573e-02
6.600000000000001e+00	-9.420355e-03	1.180254e-02
6.700000000000000e+00	-8.434674e-03	1.197935e-02
6.800000000000001e+00	-7.453262e-03	1.215617e-02
6.900000000000000e+00	-6.475983e-03	1.233299e-02
7.000000000000000e+00	-5.502704e-03	1.250983e-02
7.100000000000001e+00	-4.533297e-03	1.268667e-02
7.200000000000000e+00	-3.567639e-03	1.286351e-02
7.300000000000001e+00	-2.605613e-03	1.304037e-02
7.400000000000000e+00	-1.647103e-03	1.321723e-02
7.500000000000000e+00	-6.919996e-04	1.339409e-02
7.600000000000001e+00	2.598040e-04	1.357096e-02
7.700000000000000e+00	1.208411e-03	1.374784e-02
7.800000000000001e+00	2.153921e-03	1.392473e-02
7.900000000000000e+00	3.096430e-03	1.410161e-02
8.000000000000000e+00	4.036033e-03	1.427851e-02
8.100000000000000e+00	4.972818e-03	1.445541e-02
8.200000000000001e+00	5.906875e-03	1.463231e-02
8.300000000000001e+00	6.838289e-03	1.480922e-02
8.400000000000000e+00	7.767141e-03	1.498613e-02
8.500000000000000e+00	8.693513e-03	1.516305e-02
8.600000000000000e+00	9.617480e-03	1.533997e-02
8.700000000000001e+00	1.053912e-02	1.551689e-02
8.800000000000001e+00	1.145851e-02	1.569382e-02
8.900000000000000e+00	1.237572e-02	1.587076e-02
9.000000000000000e+00	1.329081e-02	1.604770e-02
9.100000000000000e+00	1.420386e-02	1.622464e-02
9.200000000000001e+00	1.511493e-02	1.640158e-02
9.300000000000001e+00	1.602409e-02	1.657853e-02
9.400000000000000e+00	1.693140e-02	1.675548e-02
9.500000000000000e+00	1.783692e-02	1.693243e-02
9.600000000000001e+00	1.874071e-02	1.710939e-02
9.700000000000001e+00	1.964283e-02	1.728635e-02
9.800000000000001e+00	2.054334e-02	1.746332e-02
9.900000000000000e+00	2.144230e-02	1.764028e-02
1.000000000000000e+01	2.233975e-02	1.781725e-02
Step Information: Vbb=3.4  (Step: 18/26)
0.000000000000000e+00	-1.144863e-01	2.044398e-04
1.000000000000000e-01	-1.102612e-01	3.754665e-04
2.000000000000000e-01	-1.064674e-01	5.472631e-04
3.000000000000000e-01	-1.030186e-01	7.196761e-04
4.000000000000000e-01	-9.984608e-02	8.925823e-04
5.000000000000000e-01	-9.690151e-02	1.065896e-03
6.000000000000001e-01	-9.414837e-02	1.239551e-03
7.000000000000001e-01	-9.155812e-02	1.413497e-03
8.000000000000000e-01	-8.910810e-02	1.587693e-03
9.000000000000000e-01	-8.678004e-02	1.762107e-03
1.000000000000000e+00	-8.455898e-02	1.936712e-03
1.100000000000000e+00	-8.243252e-02	2.111487e-03
1.200000000000000e+00	-8.039032e-02	2.286411e-03
1.300000000000000e+00	-7.842358e-02	2.461471e-03
1.400000000000000e+00	-7.652484e-02	2.636652e-03
1.500000000000000e+00	-7.468765e-02	2.811942e-03
1.600000000000000e+00	-7.290645e-02	2.987333e-03
1.700000000000000e+00	-7.117639e-02	3.162815e-03
1.800000000000000e+00	-6.949321e-02	3.338381e-03
1.900000000000000e+00	-6.785316e-02	3.514023e-03
2.000000000000000e+00	-6.625291e-02	3.689737e-03
2.100000000000000e+00	-6.468950e-02	3.865517e-03
2.200000000000000e+00	-6.316030e-02	4.041358e-03
2.300000000000000e+00	-6.166292e-02	4.217255e-03
2.400000000000000e+00	-6.019522e-02	4.393206e-03
2.500000000000000e+00	-5.875528e-02	4.569206e-03
2.600000000000000e+00	-5.734133e-02	4.745252e-03
2.700000000000000e+00	-5.595178e-02	4.921342e-03
2.800000000000000e+00	-5.458518e-02	5.097474e-03
2.900000000000000e+00	-5.324018e-02	5.273643e-03
3.000000000000000e+00	-5.191557e-02	5.449849e-03
3.100000000000000e+00	-5.061023e-02	5.626090e-03
3.200000000000000e+00	-4.932312e-02	5.802363e-03
3.300000000000000e+00	-4.805327e-02	5.978667e-03
3.400000000000000e+00	-4.679981e-02	6.155000e-03
3.500000000000000e+00	-4.556191e-02	6.331360e-03
3.600000000000000e+00	-4.433881e-02	6.507748e-03
3.700000000000000e+00	-4.312980e-02	6.684160e-03
3.800000000000000e+00	-4.193421e-02	6.860597e-03
3.900000000000000e+00	-4.075144e-02	7.037056e-03
4.000000000000000e+00	-3.958090e-02	7.213537e-03
4.100000000000001e+00	-3.842204e-02	7.390040e-03
4.200000000000000e+00	-3.727436e-02	7.566561e-03
4.300000000000000e+00	-3.613739e-02	7.743102e-03
4.400000000000000e+00	-3.501067e-02	7.919662e-03
4.500000000000000e+00	-3.389377e-02	8.096239e-03
4.600000000000001e+00	-3.278631e-02	8.272832e-03
4.700000000000000e+00	-3.168790e-02	8.449443e-03
4.800000000000001e+00	-3.059819e-02	8.626068e-03
4.900000000000000e+00	-2.951685e-02	8.802708e-03
5.000000000000000e+00	-2.844354e-02	8.979363e-03
5.100000000000001e+00	-2.737797e-02	9.156032e-03
5.200000000000000e+00	-2.631986e-02	9.332714e-03
5.300000000000001e+00	-2.526893e-02	9.509409e-03
5.400000000000000e+00	-2.422492e-02	9.686116e-03
5.500000000000000e+00	-2.318759e-02	9.862835e-03
5.600000000000001e+00	-2.215669e-02	1.003957e-02
5.700000000000000e+00	-2.113201e-02	1.021631e-02
5.800000000000001e+00	-2.011333e-02	1.039306e-02
5.900000000000000e+00	-1.910045e-02	1.056982e-02
6.000000000000000e+00	-1.809317e-02	1.074659e-02
6.100000000000001e+00	-1.709130e-02	1.092338e-02
6.200000000000000e+00	-1.609468e-02	1.110017e-02
6.300000000000001e+00	-1.510312e-02	1.127697e-02
6.400000000000000e+00	-1.411646e-02	1.145378e-02
6.500000000000000e+00	-1.313454e-02	1.163060e-02
6.600000000000001e+00	-1.215722e-02	1.180742e-02
6.700000000000000e+00	-1.118435e-02	1.198426e-02
6.800000000000001e+00	-1.021578e-02	1.216110e-02
6.900000000000000e+00	-9.251396e-03	1.233795e-02
7.000000000000000e+00	-8.291055e-03	1.251481e-02
7.100000000000001e+00	-7.334635e-03	1.269167e-02
7.200000000000000e+00	-6.382018e-03	1.286854e-02
7.300000000000001e+00	-5.433089e-03	1.304542e-02
7.400000000000000e+00	-4.487736e-03	1.322230e-02
7.500000000000000e+00	-3.545851e-03	1.339919e-02
7.600000000000001e+00	-2.607331e-03	1.357608e-02
7.700000000000000e+00	-1.672077e-03	1.375299e-02
7.800000000000001e+00	-7.399899e-04	1.392989e-02
7.900000000000000e+00	1.890224e-04	1.410681e-02
8.000000000000000e+00	1.115051e-03	1.428372e-02
8.100000000000000e+00	2.038183e-03	1.446065e-02
8.200000000000001e+00	2.958504e-03	1.463757e-02
8.300000000000001e+00	3.876097e-03	1.481451e-02
8.400000000000000e+00	4.791041e-03	1.499144e-02
8.500000000000000e+00	5.703413e-03	1.516839e-02
8.600000000000000e+00	6.613290e-03	1.534533e-02
8.700000000000001e+00	7.520743e-03	1.552228e-02
8.800000000000001e+00	8.425845e-03	1.569924e-02
8.900000000000000e+00	9.328663e-03	1.587620e-02
9.000000000000000e+00	1.022927e-02	1.605316e-02
9.100000000000000e+00	1.112772e-02	1.623013e-02
9.200000000000001e+00	1.202408e-02	1.640710e-02
9.300000000000001e+00	1.291842e-02	1.658407e-02
9.400000000000000e+00	1.381080e-02	1.676105e-02
9.500000000000000e+00	1.470127e-02	1.693803e-02
9.600000000000001e+00	1.558989e-02	1.711502e-02
9.700000000000001e+00	1.647672e-02	1.729201e-02
9.800000000000001e+00	1.736181e-02	1.746900e-02
9.900000000000000e+00	1.824522e-02	1.764599e-02
1.000000000000000e+01	1.912699e-02	1.782299e-02
Step Information: Vbb=3.6  (Step: 19/26)
0.000000000000000e+00	-1.151267e-01	2.055834e-04
1.000000000000000e-01	-1.110937e-01	3.769531e-04
2.000000000000000e-01	-1.074521e-01	5.490217e-04
3.000000000000000e-01	-1.041267e-01	7.216549e-04
4.000000000000000e-01	-1.010566e-01	8.947439e-04
5.000000000000000e-01	-9.819881e-02	1.068212e-03
6.000000000000001e-01	-9.552022e-02	1.242000e-03
7.000000000000001e-01	-9.299489e-02	1.416062e-03
8.000000000000000e-01	-9.060205e-02	1.590361e-03
9.000000000000000e-01	-8.832486e-02	1.764866e-03
1.000000000000000e+00	-8.614947e-02	1.939553e-03
1.100000000000000e+00	-8.406436e-02	2.114401e-03
1.200000000000000e+00	-8.205982e-02	2.289393e-03
1.300000000000000e+00	-8.012766e-02	2.464514e-03
1.400000000000000e+00	-7.826083e-02	2.639751e-03
1.500000000000000e+00	-7.645326e-02	2.815095e-03
1.600000000000000e+00	-7.469969e-02	2.990535e-03
1.700000000000000e+00	-7.299551e-02	3.166063e-03
1.800000000000000e+00	-7.133669e-02	3.341673e-03
1.900000000000000e+00	-6.971966e-02	3.517356e-03
2.000000000000000e+00	-6.814124e-02	3.693109e-03
2.100000000000000e+00	-6.659859e-02	3.868926e-03
2.200000000000000e+00	-6.508921e-02	4.044802e-03
2.300000000000000e+00	-6.361080e-02	4.220733e-03
2.400000000000000e+00	-6.216132e-02	4.396717e-03
2.500000000000000e+00	-6.073890e-02	4.572748e-03
2.600000000000000e+00	-5.934186e-02	4.748825e-03
2.700000000000000e+00	-5.796866e-02	4.924944e-03
2.800000000000000e+00	-5.661790e-02	5.101103e-03
2.900000000000000e+00	-5.528829e-02	5.277301e-03
3.000000000000000e+00	-5.397864e-02	5.453533e-03
3.100000000000000e+00	-5.268787e-02	5.629800e-03
3.200000000000000e+00	-5.141499e-02	5.806098e-03
3.300000000000000e+00	-5.015906e-02	5.982427e-03
3.400000000000000e+00	-4.891922e-02	6.158784e-03
3.500000000000000e+00	-4.769468e-02	6.335169e-03
3.600000000000000e+00	-4.648469e-02	6.511580e-03
3.700000000000000e+00	-4.528857e-02	6.688015e-03
3.800000000000000e+00	-4.410567e-02	6.864475e-03
3.900000000000000e+00	-4.293539e-02	7.040956e-03
4.000000000000000e+00	-4.177718e-02	7.217459e-03
4.100000000000001e+00	-4.063049e-02	7.393983e-03
4.200000000000000e+00	-3.949485e-02	7.570527e-03
4.300000000000000e+00	-3.836977e-02	7.747089e-03
4.400000000000000e+00	-3.725483e-02	7.923669e-03
4.500000000000000e+00	-3.614960e-02	8.100267e-03
4.600000000000001e+00	-3.505371e-02	8.276882e-03
4.700000000000000e+00	-3.396679e-02	8.453513e-03
4.800000000000001e+00	-3.288848e-02	8.630158e-03
4.900000000000000e+00	-3.181846e-02	8.806819e-03
5.000000000000000e+00	-3.075642e-02	8.983494e-03
5.100000000000001e+00	-2.970207e-02	9.160182e-03
5.200000000000000e+00	-2.865511e-02	9.336884e-03
5.300000000000001e+00	-2.761529e-02	9.513599e-03
5.400000000000000e+00	-2.658235e-02	9.690326e-03
5.500000000000000e+00	-2.555606e-02	9.867065e-03
5.600000000000001e+00	-2.453617e-02	1.004381e-02
5.700000000000000e+00	-2.352248e-02	1.022058e-02
5.800000000000001e+00	-2.251477e-02	1.039735e-02
5.900000000000000e+00	-2.151285e-02	1.057413e-02
6.000000000000000e+00	-2.051651e-02	1.075092e-02
6.100000000000001e+00	-1.952559e-02	1.092772e-02
6.200000000000000e+00	-1.853991e-02	1.110454e-02
6.300000000000001e+00	-1.755929e-02	1.128136e-02
6.400000000000000e+00	-1.658358e-02	1.145818e-02
6.500000000000000e+00	-1.561263e-02	1.163502e-02
6.600000000000001e+00	-1.464628e-02	1.181187e-02
6.700000000000000e+00	-1.368440e-02	1.198872e-02
6.800000000000001e+00	-1.272685e-02	1.216558e-02
6.900000000000000e+00	-1.177350e-02	1.234245e-02
7.000000000000000e+00	-1.082421e-02	1.251933e-02
7.100000000000001e+00	-9.878884e-03	1.269621e-02
7.200000000000000e+00	-8.937387e-03	1.287310e-02
7.300000000000001e+00	-7.999611e-03	1.305000e-02
7.400000000000000e+00	-7.065448e-03	1.322690e-02
7.500000000000000e+00	-6.134793e-03	1.340381e-02
7.600000000000001e+00	-5.207544e-03	1.358073e-02
7.700000000000000e+00	-4.283605e-03	1.375765e-02
7.800000000000001e+00	-3.362881e-03	1.393458e-02
7.900000000000000e+00	-2.445279e-03	1.411151e-02
8.000000000000000e+00	-1.530714e-03	1.428845e-02
8.100000000000000e+00	-6.190971e-04	1.446539e-02
8.200000000000001e+00	2.896523e-04	1.464234e-02
8.300000000000001e+00	1.195615e-03	1.481929e-02
8.400000000000000e+00	2.098869e-03	1.499625e-02
8.500000000000000e+00	2.999489e-03	1.517322e-02
8.600000000000000e+00	3.897548e-03	1.535018e-02
8.700000000000001e+00	4.793118e-03	1.552716e-02
8.800000000000001e+00	5.686267e-03	1.570413e-02
8.900000000000000e+00	6.577062e-03	1.588111e-02
9.000000000000000e+00	7.465569e-03	1.605810e-02
9.100000000000000e+00	8.351850e-03	1.623509e-02
9.200000000000001e+00	9.235967e-03	1.641208e-02
9.300000000000001e+00	1.011798e-02	1.658908e-02
9.400000000000000e+00	1.099795e-02	1.676608e-02
9.500000000000000e+00	1.187592e-02	1.694308e-02
9.600000000000001e+00	1.275197e-02	1.712009e-02
9.700000000000001e+00	1.362613e-02	1.729710e-02
9.800000000000001e+00	1.449847e-02	1.747411e-02
9.900000000000000e+00	1.536903e-02	1.765113e-02
1.000000000000000e+01	1.623787e-02	1.782815e-02
Step Information: Vbb=3.8  (Step: 20/26)
0.000000000000000e+00	-1.157112e-01	2.066272e-04
1.000000000000000e-01	-1.118511e-01	3.783055e-04
2.000000000000000e-01	-1.083479e-01	5.506212e-04
3.000000000000000e-01	-1.051354e-01	7.234561e-04
4.000000000000000e-01	-1.021598e-01	8.967139e-04
5.000000000000000e-01	-9.938231e-02	1.070326e-03
6.000000000000001e-01	-9.677304e-02	1.244238e-03
7.000000000000001e-01	-9.430823e-02	1.418408e-03
8.000000000000000e-01	-9.196883e-02	1.592802e-03
9.000000000000000e-01	-8.973928e-02	1.767392e-03
1.000000000000000e+00	-8.760671e-02	1.942155e-03
1.100000000000000e+00	-8.556037e-02	2.117072e-03
1.200000000000000e+00	-8.359122e-02	2.292127e-03
1.300000000000000e+00	-8.169152e-02	2.467306e-03
1.400000000000000e+00	-7.985465e-02	2.642598e-03
1.500000000000000e+00	-7.807489e-02	2.817991e-03
1.600000000000000e+00	-7.634725e-02	2.993477e-03
1.700000000000000e+00	-7.466735e-02	3.169049e-03
1.800000000000000e+00	-7.303136e-02	3.344699e-03
1.900000000000000e+00	-7.143587e-02	3.520421e-03
2.000000000000000e+00	-6.987786e-02	3.696210e-03
2.100000000000000e+00	-6.835461e-02	3.872062e-03
2.200000000000000e+00	-6.686371e-02	4.047971e-03
2.300000000000000e+00	-6.540298e-02	4.223934e-03
2.400000000000000e+00	-6.397043e-02	4.399947e-03
2.500000000000000e+00	-6.256430e-02	4.576008e-03
2.600000000000000e+00	-6.118294e-02	4.752113e-03
2.700000000000000e+00	-5.982488e-02	4.928259e-03
2.800000000000000e+00	-5.848876e-02	5.104444e-03
2.900000000000000e+00	-5.717335e-02	5.280667e-03
3.000000000000000e+00	-5.587749e-02	5.456924e-03
3.100000000000000e+00	-5.460014e-02	5.633214e-03
3.200000000000000e+00	-5.334033e-02	5.809536e-03
3.300000000000000e+00	-5.209715e-02	5.985888e-03
3.400000000000000e+00	-5.086978e-02	6.162268e-03
3.500000000000000e+00	-4.965744e-02	6.338674e-03
3.600000000000000e+00	-4.845942e-02	6.515106e-03
3.700000000000000e+00	-4.727504e-02	6.691562e-03
3.800000000000000e+00	-4.610367e-02	6.868042e-03
3.900000000000000e+00	-4.494474e-02	7.044544e-03
4.000000000000000e+00	-4.379770e-02	7.221067e-03
4.100000000000001e+00	-4.266202e-02	7.397611e-03
4.200000000000000e+00	-4.153724e-02	7.574174e-03
4.300000000000000e+00	-4.042289e-02	7.750755e-03
4.400000000000000e+00	-3.931855e-02	7.927354e-03
4.500000000000000e+00	-3.822382e-02	8.103971e-03
4.600000000000001e+00	-3.713832e-02	8.280604e-03
4.700000000000000e+00	-3.606168e-02	8.457253e-03
4.800000000000001e+00	-3.499358e-02	8.633917e-03
4.900000000000000e+00	-3.393368e-02	8.810596e-03
5.000000000000000e+00	-3.288169e-02	8.987289e-03
5.100000000000001e+00	-3.183731e-02	9.163995e-03
5.200000000000000e+00	-3.080028e-02	9.340715e-03
5.300000000000001e+00	-2.977033e-02	9.517447e-03
5.400000000000000e+00	-2.874721e-02	9.694192e-03
5.500000000000000e+00	-2.773069e-02	9.870947e-03
5.600000000000001e+00	-2.672054e-02	1.004772e-02
5.700000000000000e+00	-2.571656e-02	1.022449e-02
5.800000000000001e+00	-2.471852e-02	1.040128e-02
5.900000000000000e+00	-2.372625e-02	1.057808e-02
6.000000000000000e+00	-2.273955e-02	1.075489e-02
6.100000000000001e+00	-2.175824e-02	1.093171e-02
6.200000000000000e+00	-2.078216e-02	1.110854e-02
6.300000000000001e+00	-1.981113e-02	1.128538e-02
6.400000000000000e+00	-1.884500e-02	1.146222e-02
6.500000000000000e+00	-1.788363e-02	1.163908e-02
6.600000000000001e+00	-1.692687e-02	1.181594e-02
6.700000000000000e+00	-1.597457e-02	1.199281e-02
6.800000000000001e+00	-1.502661e-02	1.216969e-02
6.900000000000000e+00	-1.408285e-02	1.234658e-02
7.000000000000000e+00	-1.314318e-02	1.252347e-02
7.100000000000001e+00	-1.220747e-02	1.270037e-02
7.200000000000000e+00	-1.127561e-02	1.287728e-02
7.300000000000001e+00	-1.034749e-02	1.305419e-02
7.400000000000000e+00	-9.423010e-03	1.323111e-02
7.500000000000000e+00	-8.502057e-03	1.340804e-02
7.600000000000001e+00	-7.584535e-03	1.358497e-02
7.700000000000000e+00	-6.670350e-03	1.376191e-02
7.800000000000001e+00	-5.759409e-03	1.393886e-02
7.900000000000000e+00	-4.851624e-03	1.411581e-02
8.000000000000000e+00	-3.946907e-03	1.429276e-02
8.100000000000000e+00	-3.045175e-03	1.446972e-02
8.200000000000001e+00	-2.146347e-03	1.464669e-02
8.300000000000001e+00	-1.250346e-03	1.482366e-02
8.400000000000000e+00	-3.570946e-04	1.500064e-02
8.500000000000000e+00	5.334801e-04	1.517762e-02
8.600000000000000e+00	1.421449e-03	1.535460e-02
8.700000000000001e+00	2.306883e-03	1.553159e-02
8.800000000000001e+00	3.189847e-03	1.570859e-02
8.900000000000000e+00	4.070408e-03	1.588559e-02
9.000000000000000e+00	4.948628e-03	1.606259e-02
9.100000000000000e+00	5.824569e-03	1.623960e-02
9.200000000000001e+00	6.698291e-03	1.641661e-02
9.300000000000001e+00	7.569852e-03	1.659363e-02
9.400000000000000e+00	8.439310e-03	1.677064e-02
9.500000000000000e+00	9.306718e-03	1.694767e-02
